time,station_id,longitude,latitude,PM25_Concentration,weather,temperature,humidity,wind_speed,wind_direction,filled,delta_t
2015-03-01 02:00:00,1022,116.443448,39.920993,44.0,14.0,1.0,28.33333333333333,9.96,24.0,False,3
2015-03-01 02:00:00,1024,116.23,40.216999,28.0,1.0,3.0,19.5,8.5,2.0,False,3
2015-03-01 02:00:00,1026,117.099999,40.143,200.0,1.0,-4.5,91.0,2.7,13.0,False,3
2015-03-01 02:00:00,1027,116.628,40.328,186.0,1.0,1.4,85.0,6.36,13.0,False,3
2015-03-01 02:00:00,1028,116.831999,40.369999,206.0,1.0,-4.5,90.0,2.34,14.0,False,3
2015-03-01 02:00:00,1030,116.22,40.292,27.0,1.0,3.0,19.5,8.5,2.0,False,3
2015-03-01 02:00:00,1035,116.3,39.52,255.0,1.0,0.0,46.0,2.52,13.0,False,3
2015-03-01 02:00:00,1036,116.0,39.579999,304.0,1.0,0.0,37.5,4.68,23.0,False,3
2015-03-01 03:00:00,1003,116.184239,39.914409,18.0,14.0,0.25,35.75,4.375,4.0,False,4
2015-03-01 03:00:00,1005,116.136045,39.742767,34.0,1.0,-1.0,43.25,4.68,23.0,False,4
2015-03-01 03:00:00,1006,116.287451,39.987313,8.0,14.0,0.5,39.5,3.0,14.0,False,4
2015-03-01 03:00:00,1008,116.348991,39.954047,17.0,14.0,0.5,39.5,3.0,14.0,False,4
2015-03-01 03:00:00,1010,116.394009,39.876184,20.0,14.0,0.25,38.25,3.0,2.0,False,4
2015-03-01 03:00:00,1011,116.36781,39.855958,9.0,14.0,0.25,38.25,3.0,2.0,False,4
2015-03-01 03:00:00,1012,116.460742,39.937119,24.0,14.0,1.0,28.0,7.92,24.0,False,4
2015-03-01 03:00:00,1014,116.483746,39.939554,94.0,14.0,1.0,28.0,7.92,24.0,False,4
2015-03-01 03:00:00,1016,116.279082,39.86347,42.0,14.0,0.25,38.25,3.0,2.0,False,4
2015-03-01 03:00:00,1017,116.406155,39.718147,25.0,1.0,0.0,53.0,4.14,13.0,False,4
2015-03-01 03:00:00,1018,116.506319,39.794491,25.0,1.0,0.0,53.0,4.14,13.0,False,4
2015-03-01 03:00:00,1019,116.664162,39.885241,115.0,1.0,1.75,43.25,3.0,23.0,False,4
2015-03-01 03:00:00,1022,116.443448,39.920993,21.0,14.0,1.0,28.0,7.92,24.0,False,4
2015-03-01 03:00:00,1024,116.23,40.216999,23.0,1.0,3.0,20.25,8.5,2.0,False,4
2015-03-01 03:00:00,1026,117.099999,40.143,197.0,1.0,-5.75,91.5,2.07,13.0,False,4
2015-03-01 03:00:00,1027,116.628,40.328,189.0,1.0,1.0,86.0,6.6,24.0,False,4
2015-03-01 03:00:00,1028,116.831999,40.369999,192.0,1.0,-5.75,90.5,2.0700000000000003,14.0,False,4
2015-03-01 03:00:00,1030,116.22,40.292,3.0,1.0,3.0,20.25,8.5,2.0,False,4
2015-03-01 03:00:00,1035,116.3,39.52,245.0,1.0,0.0,53.0,4.14,13.0,False,4
2015-03-01 03:00:00,1036,116.0,39.579999,327.0,1.0,-1.0,43.25,4.68,23.0,False,4
2015-03-01 04:00:00,1003,116.184239,39.914409,20.0,14.0,-1.0,42.0,3.0,4.0,False,5
2015-03-01 04:00:00,1005,116.136045,39.742767,108.0,1.0,-2.0,49.0,4.68,23.0,False,5
2015-03-01 04:00:00,1006,116.287451,39.987313,4.0,14.0,-0.3333333333333335,45.0,3.0,2.0,False,5
2015-03-01 04:00:00,1008,116.348991,39.954047,20.0,14.0,-0.3333333333333335,45.0,3.0,2.0,False,5
2015-03-01 04:00:00,1010,116.394009,39.876184,19.0,14.0,-1.0,45.0,3.0,2.0,False,5
2015-03-01 04:00:00,1011,116.36781,39.855958,14.0,14.0,-1.0,45.0,3.0,2.0,False,5
2015-03-01 04:00:00,1012,116.460742,39.937119,16.0,14.0,0.6666666666666667,35.0,2.16,23.0,False,5
2015-03-01 04:00:00,1014,116.483746,39.939554,9.0,14.0,0.6666666666666667,35.0,2.16,23.0,False,5
2015-03-01 04:00:00,1016,116.279082,39.86347,40.0,14.0,-1.0,45.0,3.0,2.0,False,5
2015-03-01 04:00:00,1017,116.406155,39.718147,35.0,1.0,0.0,60.0,5.76,23.0,False,5
2015-03-01 04:00:00,1018,116.506319,39.794491,16.0,1.0,0.0,60.0,5.76,23.0,False,5
2015-03-01 04:00:00,1019,116.664162,39.885241,64.0,1.0,2.0,31.0,3.0,23.0,False,5
2015-03-01 04:00:00,1022,116.443448,39.920993,12.0,14.0,0.6666666666666667,35.0,2.16,23.0,False,5
2015-03-01 04:00:00,1024,116.23,40.216999,11.0,1.0,3.0,21.0,8.5,2.0,False,5
2015-03-01 04:00:00,1026,117.099999,40.143,204.0,1.0,-7.0,92.0,1.44,13.0,False,5
2015-03-01 04:00:00,1027,116.628,40.328,185.0,1.0,0.5999999999999996,87.0,6.84,24.0,False,5
2015-03-01 04:00:00,1028,116.831999,40.369999,179.0,1.0,-7.0,91.0,1.8,14.0,False,5
2015-03-01 04:00:00,1030,116.22,40.292,28.0,1.0,3.0,21.0,8.5,2.0,False,5
2015-03-01 04:00:00,1035,116.3,39.52,224.0,1.0,0.0,60.0,5.76,23.0,False,5
2015-03-01 04:00:00,1036,116.0,39.579999,303.0,1.0,-2.0,49.0,4.68,23.0,False,5
2015-03-01 05:00:00,1003,116.184239,39.914409,22.0,14.0,-1.5,48.0,3.0,4.0,False,6
2015-03-01 05:00:00,1005,116.136045,39.742767,131.0,1.0,-3.5,62.0,3.6,14.0,False,6
2015-03-01 05:00:00,1006,116.287451,39.987313,6.0,14.0,-1.166666666666667,50.5,3.0,2.0,False,6
2015-03-01 05:00:00,1008,116.348991,39.954047,24.0,14.0,-1.166666666666667,50.5,3.0,2.0,False,6
2015-03-01 05:00:00,1010,116.394009,39.876184,18.0,14.0,-1.5,50.5,3.0,2.0,False,6
2015-03-01 05:00:00,1011,116.36781,39.855958,18.0,14.0,-1.5,50.5,3.0,2.0,False,6
2015-03-01 05:00:00,1012,116.460742,39.937119,17.0,14.0,0.3333333333333333,35.0,6.12,23.0,False,6
2015-03-01 05:00:00,1014,116.483746,39.939554,20.0,14.0,0.3333333333333333,35.0,6.12,23.0,False,6
2015-03-01 05:00:00,1016,116.279082,39.86347,57.0,14.0,-1.5,50.5,3.0,2.0,False,6
2015-03-01 05:00:00,1017,116.406155,39.718147,73.0,1.0,-1.0,67.0,6.48,23.0,False,6
2015-03-01 05:00:00,1018,116.506319,39.794491,16.0,1.0,-1.0,67.0,6.48,23.0,False,6
2015-03-01 05:00:00,1019,116.664162,39.885241,20.0,1.0,1.5,35.5,5.75,23.0,False,6
2015-03-01 05:00:00,1022,116.443448,39.920993,12.0,14.0,0.3333333333333333,35.0,6.12,23.0,False,6
2015-03-01 05:00:00,1024,116.23,40.216999,11.0,1.0,3.0,21.5,12.0,2.0,False,6
2015-03-01 05:00:00,1026,117.099999,40.143,208.0,1.0,-8.0,91.0,1.44,24.0,False,6
2015-03-01 05:00:00,1027,116.628,40.328,168.0,1.0,0.1999999999999997,85.0,4.32,24.0,False,6
2015-03-01 05:00:00,1028,116.831999,40.369999,163.0,1.0,-7.5,91.0,5.4,14.0,False,6
2015-03-01 05:00:00,1030,116.22,40.292,3.0,1.0,3.0,21.5,12.0,2.0,False,6
2015-03-01 05:00:00,1035,116.3,39.52,212.0,1.0,-1.0,67.0,6.48,23.0,False,6
2015-03-01 05:00:00,1036,116.0,39.579999,280.0,1.0,-3.5,62.0,3.6,14.0,False,6
2015-03-01 06:00:00,1003,116.184239,39.914409,27.0,14.0,-2.0,54.0,3.0,24.0,False,7
2015-03-01 06:00:00,1005,116.136045,39.742767,151.0,1.0,-5.0,71.0,1.08,13.0,False,7
2015-03-01 06:00:00,1006,116.287451,39.987313,23.0,14.0,-2.0,56.0,3.0,2.0,False,7
2015-03-01 06:00:00,1008,116.348991,39.954047,23.0,14.0,-2.0,56.0,3.0,2.0,False,7
2015-03-01 06:00:00,1010,116.394009,39.876184,27.0,14.0,-2.0,56.0,3.0,2.0,False,7
2015-03-01 06:00:00,1011,116.36781,39.855958,42.0,14.0,-2.0,56.0,3.0,2.0,False,7
2015-03-01 06:00:00,1012,116.460742,39.937119,11.0,14.0,0.0,36.0,5.4,23.0,False,7
2015-03-01 06:00:00,1014,116.483746,39.939554,5.0,14.0,0.0,36.0,5.4,23.0,False,7
2015-03-01 06:00:00,1016,116.279082,39.86347,65.0,14.0,-2.0,56.0,3.0,2.0,False,7
2015-03-01 06:00:00,1017,116.406155,39.718147,161.0,1.0,-2.0,65.0,5.04,23.0,False,7
2015-03-01 06:00:00,1018,116.506319,39.794491,62.0,1.0,-2.0,65.0,5.04,23.0,False,7
2015-03-01 06:00:00,1019,116.664162,39.885241,29.0,1.0,1.0,40.0,8.5,3.0,False,7
2015-03-01 06:00:00,1022,116.443448,39.920993,15.0,14.0,0.0,36.0,5.4,23.0,False,7
2015-03-01 06:00:00,1024,116.23,40.216999,10.0,1.0,3.0,22.0,15.5,2.0,False,7
2015-03-01 06:00:00,1026,117.099999,40.143,193.0,1.0,-9.0,90.0,2.88,13.0,False,7
2015-03-01 06:00:00,1027,116.628,40.328,157.0,1.0,-0.2000000000000001,87.0,2.16,24.0,False,7
2015-03-01 06:00:00,1028,116.831999,40.369999,155.0,1.0,-8.0,90.0,3.96,14.0,False,7
2015-03-01 06:00:00,1030,116.22,40.292,14.0,1.0,3.0,22.0,15.5,2.0,False,7
2015-03-01 06:00:00,1035,116.3,39.52,202.0,1.0,-2.0,65.0,5.04,23.0,False,7
2015-03-01 06:00:00,1036,116.0,39.579999,256.0,1.0,-5.0,71.0,1.08,13.0,False,7
2015-03-01 07:00:00,1003,116.184239,39.914409,34.0,0.0,0.0,48.0,3.0,2.0,False,8
2015-03-01 07:00:00,1005,116.136045,39.742767,156.0,0.0,-4.0,71.0,7.2,23.0,False,8
2015-03-01 07:00:00,1006,116.287451,39.987313,28.0,0.0,-4.0,61.0,3.0,3.0,False,8
2015-03-01 07:00:00,1008,116.348991,39.954047,58.0,0.0,-4.0,61.0,3.0,3.0,False,8
2015-03-01 07:00:00,1010,116.394009,39.876184,54.0,14.0,0.5,49.5,3.0,2.0,False,8
2015-03-01 07:00:00,1011,116.36781,39.855958,86.0,14.0,0.5,49.5,3.0,2.0,False,8
2015-03-01 07:00:00,1012,116.460742,39.937119,25.0,0.0,0.5,31.0,9.0,23.0,False,8
2015-03-01 07:00:00,1014,116.483746,39.939554,9.0,0.0,0.5,31.0,9.0,23.0,False,8
2015-03-01 07:00:00,1016,116.279082,39.86347,80.0,14.0,0.5,49.5,3.0,2.0,False,8
2015-03-01 07:00:00,1017,116.406155,39.718147,168.0,0.0,-2.0,67.0,3.6,23.0,False,8
2015-03-01 07:00:00,1018,116.506319,39.794491,105.0,0.0,-2.0,67.0,3.6,23.0,False,8
2015-03-01 07:00:00,1019,116.664162,39.885241,56.0,0.0,1.0,41.0,8.5,23.0,False,8
2015-03-01 07:00:00,1022,116.443448,39.920993,31.0,0.0,0.5,31.0,9.0,23.0,False,8
2015-03-01 07:00:00,1024,116.23,40.216999,16.0,0.0,3.0,24.0,8.5,2.0,False,8
2015-03-01 07:00:00,1026,117.099999,40.143,169.0,0.0,-9.0,92.0,2.88,14.0,False,8
2015-03-01 07:00:00,1027,116.628,40.328,150.0,0.0,-0.6000000000000001,84.0,1.44,23.0,False,8
2015-03-01 07:00:00,1028,116.831999,40.369999,144.0,0.0,-8.0,91.0,1.08,14.0,False,8
2015-03-01 07:00:00,1030,116.22,40.292,20.0,0.0,3.0,24.0,8.5,2.0,False,8
2015-03-01 07:00:00,1035,116.3,39.52,214.0,0.0,-2.0,67.0,3.6,23.0,False,8
2015-03-01 07:00:00,1036,116.0,39.579999,242.0,0.0,-4.0,71.0,7.2,23.0,False,8
2015-03-01 08:00:00,1003,116.184239,39.914409,69.0,0.0,4.0,31.0,3.0,13.0,False,9
2015-03-01 08:00:00,1005,116.136045,39.742767,151.0,0.0,1.0,58.0,4.32,23.0,False,9
2015-03-01 08:00:00,1006,116.287451,39.987313,57.0,0.0,0.0,43.5,5.75,3.0,False,9
2015-03-01 08:00:00,1008,116.348991,39.954047,72.0,0.0,0.0,43.5,5.75,3.0,False,9
2015-03-01 08:00:00,1010,116.394009,39.876184,83.0,0.0,3.0,43.0,3.0,23.0,False,9
2015-03-01 08:00:00,1011,116.36781,39.855958,98.0,0.0,3.0,43.0,3.0,23.0,False,9
2015-03-01 08:00:00,1012,116.460742,39.937119,59.0,0.0,1.0,26.0,12.6,23.0,False,9
2015-03-01 08:00:00,1014,116.483746,39.939554,30.0,0.0,1.0,26.0,12.6,23.0,False,9
2015-03-01 08:00:00,1016,116.279082,39.86347,129.0,0.0,3.0,43.0,3.0,23.0,False,9
2015-03-01 08:00:00,1017,116.406155,39.718147,161.0,0.0,2.0,52.0,2.52,23.0,False,9
2015-03-01 08:00:00,1018,116.506319,39.794491,118.0,0.0,2.0,52.0,2.52,23.0,False,9
2015-03-01 08:00:00,1019,116.664162,39.885241,76.0,0.0,3.0,37.0,15.5,23.0,False,9
2015-03-01 08:00:00,1022,116.443448,39.920993,66.0,0.0,1.0,26.0,12.6,23.0,False,9
2015-03-01 08:00:00,1024,116.23,40.216999,20.0,0.0,4.5,21.0,12.0,2.0,False,9
2015-03-01 08:00:00,1026,117.099999,40.143,160.0,0.0,-4.0,88.0,0.0,0.0,False,9
2015-03-01 08:00:00,1027,116.628,40.328,134.0,0.0,-1.0,68.0,4.32,13.0,False,9
2015-03-01 08:00:00,1028,116.831999,40.369999,147.0,0.0,-4.0,87.0,6.48,14.0,False,9
2015-03-01 08:00:00,1030,116.22,40.292,19.0,0.0,4.5,21.0,12.0,2.0,False,9
2015-03-01 08:00:00,1035,116.3,39.52,228.0,0.0,2.0,52.0,2.52,23.0,False,9
2015-03-01 08:00:00,1036,116.0,39.579999,232.0,0.0,1.0,58.0,4.32,23.0,False,9
2015-03-01 09:00:00,1003,116.184239,39.914409,94.0,0.0,5.0,27.0,3.0,2.0,False,10
2015-03-01 09:00:00,1005,116.136045,39.742767,173.0,0.0,4.0,37.0,3.24,23.0,False,10
2015-03-01 09:00:00,1006,116.287451,39.987313,85.0,0.0,4.0,26.0,8.5,23.0,False,10
2015-03-01 09:00:00,1008,116.348991,39.954047,71.0,0.0,4.0,26.0,8.5,23.0,False,10
2015-03-01 09:00:00,1010,116.394009,39.876184,110.0,0.0,3.0,36.0,8.5,3.0,False,10
2015-03-01 09:00:00,1011,116.36781,39.855958,140.0,0.0,3.0,36.0,8.5,3.0,False,10
2015-03-01 09:00:00,1012,116.460742,39.937119,74.0,0.0,3.0,22.0,11.52,23.0,False,10
2015-03-01 09:00:00,1014,116.483746,39.939554,69.0,0.0,3.0,22.0,11.52,23.0,False,10
2015-03-01 09:00:00,1016,116.279082,39.86347,160.0,0.0,3.0,36.0,8.5,3.0,False,10
2015-03-01 09:00:00,1017,116.406155,39.718147,183.0,0.0,3.0,43.0,8.28,23.0,False,10
2015-03-01 09:00:00,1018,116.506319,39.794491,155.0,0.0,3.0,43.0,8.28,23.0,False,10
2015-03-01 09:00:00,1019,116.664162,39.885241,107.0,0.0,3.0,35.0,8.5,23.0,False,10
2015-03-01 09:00:00,1022,116.443448,39.920993,68.0,0.0,3.0,22.0,11.52,23.0,False,10
2015-03-01 09:00:00,1024,116.23,40.216999,21.0,0.0,6.0,18.0,15.5,2.0,False,10
2015-03-01 09:00:00,1026,117.099999,40.143,142.0,0.0,0.0,71.0,0.0,0.0,False,10
2015-03-01 09:00:00,1027,116.628,40.328,154.0,0.0,2.0,47.0,4.68,13.0,False,10
2015-03-01 09:00:00,1028,116.831999,40.369999,166.0,0.0,1.0,68.0,3.6,14.0,False,10
2015-03-01 09:00:00,1030,116.22,40.292,25.0,0.0,6.0,18.0,15.5,2.0,False,10
2015-03-01 09:00:00,1035,116.3,39.52,171.0,0.0,3.0,43.0,8.28,23.0,False,10
2015-03-01 09:00:00,1036,116.0,39.579999,109.0,0.0,4.0,37.0,3.24,23.0,False,10
2015-03-01 10:00:00,1003,116.184239,39.914409,69.0,0.0,6.5,22.5,5.75,2.0,False,11
2015-03-01 10:00:00,1005,116.136045,39.742767,127.0,0.0,7.0,21.0,17.64,23.0,False,11
2015-03-01 10:00:00,1006,116.287451,39.987313,77.0,0.0,6.0,21.5,8.5,23.0,False,11
2015-03-01 10:00:00,1008,116.348991,39.954047,69.0,0.0,6.0,21.5,8.5,23.0,False,11
2015-03-01 10:00:00,1010,116.394009,39.876184,118.0,0.0,6.0,25.0,8.5,23.0,False,11
2015-03-01 10:00:00,1011,116.36781,39.855958,136.0,0.0,6.0,25.0,8.5,23.0,False,11
2015-03-01 10:00:00,1012,116.460742,39.937119,75.0,0.0,4.0,18.0,10.8,23.0,False,11
2015-03-01 10:00:00,1014,116.483746,39.939554,64.0,0.0,4.0,18.0,10.8,23.0,False,11
2015-03-01 10:00:00,1016,116.279082,39.86347,133.0,0.0,6.0,25.0,8.5,23.0,False,11
2015-03-01 10:00:00,1017,116.406155,39.718147,180.0,0.0,6.0,31.0,14.04,23.0,False,11
2015-03-01 10:00:00,1018,116.506319,39.794491,136.0,0.0,6.0,31.0,14.04,23.0,False,11
2015-03-01 10:00:00,1019,116.664162,39.885241,95.0,0.0,6.0,25.0,24.0,23.0,False,11
2015-03-01 10:00:00,1022,116.443448,39.920993,60.0,0.0,4.0,18.0,10.8,23.0,False,11
2015-03-01 10:00:00,1024,116.23,40.216999,16.0,0.0,7.0,15.0,15.5,2.0,False,11
2015-03-01 10:00:00,1026,117.099999,40.143,150.0,0.0,3.0,43.0,3.6,23.0,False,11
2015-03-01 10:00:00,1027,116.628,40.328,152.0,0.0,4.0,46.0,7.2,13.0,False,11
2015-03-01 10:00:00,1028,116.831999,40.369999,155.0,0.0,6.0,26.0,9.36,2.0,False,11
2015-03-01 10:00:00,1030,116.22,40.292,8.0,0.0,7.0,15.0,15.5,2.0,False,11
2015-03-01 10:00:00,1035,116.3,39.52,126.0,0.0,6.0,31.0,14.04,23.0,False,11
2015-03-01 10:00:00,1036,116.0,39.579999,59.0,0.0,7.0,21.0,17.64,23.0,False,11
2015-03-01 11:00:00,1003,116.184239,39.914409,52.0,0.0,8.0,18.0,8.5,3.0,False,12
2015-03-01 11:00:00,1005,116.136045,39.742767,56.0,0.0,8.0,19.0,24.48,23.0,False,12
2015-03-01 11:00:00,1006,116.287451,39.987313,33.0,0.0,8.0,17.0,8.5,23.0,False,12
2015-03-01 11:00:00,1008,116.348991,39.954047,60.0,0.0,8.0,17.0,8.5,23.0,False,12
2015-03-01 11:00:00,1010,116.394009,39.876184,102.0,0.0,8.0,19.0,8.5,23.0,False,12
2015-03-01 11:00:00,1011,116.36781,39.855958,133.0,0.0,8.0,19.0,8.5,23.0,False,12
2015-03-01 11:00:00,1012,116.460742,39.937119,65.0,0.0,5.0,17.0,17.64,23.0,False,12
2015-03-01 11:00:00,1014,116.483746,39.939554,67.0,0.0,5.0,17.0,17.64,23.0,False,12
2015-03-01 11:00:00,1016,116.279082,39.86347,110.0,0.0,8.0,19.0,8.5,23.0,False,12
2015-03-01 11:00:00,1017,116.406155,39.718147,125.0,0.0,8.0,23.0,14.76,23.0,False,12
2015-03-01 11:00:00,1018,116.506319,39.794491,113.0,0.0,8.0,23.0,14.76,23.0,False,12
2015-03-01 11:00:00,1019,116.664162,39.885241,82.0,0.0,7.0,22.0,15.5,23.0,False,12
2015-03-01 11:00:00,1022,116.443448,39.920993,53.0,0.0,5.0,17.0,17.64,23.0,False,12
2015-03-01 11:00:00,1024,116.23,40.216999,18.0,0.0,8.0,15.0,15.5,2.0,False,12
2015-03-01 11:00:00,1026,117.099999,40.143,152.0,0.0,4.0,41.0,2.88,14.0,False,12
2015-03-01 11:00:00,1027,116.628,40.328,176.0,0.0,5.0,40.0,6.12,13.0,False,12
2015-03-01 11:00:00,1028,116.831999,40.369999,103.0,0.0,7.0,21.0,10.44,23.0,False,12
2015-03-01 11:00:00,1030,116.22,40.292,14.0,0.0,8.0,15.0,15.5,2.0,False,12
2015-03-01 11:00:00,1035,116.3,39.52,115.0,0.0,8.0,23.0,14.76,23.0,False,12
2015-03-01 11:00:00,1036,116.0,39.579999,61.0,0.0,8.0,19.0,24.48,23.0,False,12
2015-03-01 12:00:00,1003,116.184239,39.914409,38.0,0.0,10.0,14.0,8.5,23.0,False,13
2015-03-01 12:00:00,1005,116.136045,39.742767,24.0,0.0,10.0,16.0,19.8,23.0,False,13
2015-03-01 12:00:00,1006,116.287451,39.987313,38.0,0.0,9.0,14.0,15.5,2.0,False,13
2015-03-01 12:00:00,1008,116.348991,39.954047,47.0,0.0,9.0,14.0,15.5,2.0,False,13
2015-03-01 12:00:00,1010,116.394009,39.876184,63.0,0.0,10.0,15.0,15.5,23.0,False,13
2015-03-01 12:00:00,1011,116.36781,39.855958,67.0,0.0,10.0,15.0,15.5,23.0,False,13
2015-03-01 12:00:00,1012,116.460742,39.937119,53.0,0.0,7.0,14.0,14.4,23.0,False,13
2015-03-01 12:00:00,1014,116.483746,39.939554,60.0,0.0,7.0,14.0,14.4,23.0,False,13
2015-03-01 12:00:00,1016,116.279082,39.86347,54.0,0.0,10.0,15.0,15.5,23.0,False,13
2015-03-01 12:00:00,1017,116.406155,39.718147,48.0,0.0,10.0,21.0,12.96,23.0,False,13
2015-03-01 12:00:00,1018,116.506319,39.794491,47.0,0.0,10.0,21.0,12.96,23.0,False,13
2015-03-01 12:00:00,1019,116.664162,39.885241,55.0,0.0,9.0,19.0,15.5,23.0,False,13
2015-03-01 12:00:00,1022,116.443448,39.920993,39.0,0.0,7.0,14.0,14.4,23.0,False,13
2015-03-01 12:00:00,1024,116.23,40.216999,15.0,0.0,10.0,13.0,24.0,2.0,False,13
2015-03-01 12:00:00,1026,117.099999,40.143,140.0,0.0,7.0,34.0,5.4,23.0,False,13
